Asiento;SubCta;Subcuenta;Fecha;Concepto;Debe;Haber;Doc.
32534;6270003;Subcuenta  6270003;04/05/2017;Concepto Asiento  32534;3,18;0;
32534;6270002;Subcuenta  6270002;04/05/2017;Concepto Asiento  32534;4,25;0;
32534;5700114;Subcuenta  5700114;04/05/2017;Concepto Asiento  32534;588,9;0;
32534;5700115;Subcuenta  5700115;04/05/2017;Concepto Asiento  32534;0;531,92;
32534;5720601;Subcuenta  5720601;04/05/2017;Concepto Asiento  32534;531,92;0;
32534;4300115;Subcuenta  4300115;04/05/2017;Concepto Asiento  32534;0;1.349,44;
32534;5729115;Subcuenta  5729115;04/05/2017;Concepto Asiento  32534;777,27;0;
32534;6270003;Subcuenta  6270003;04/05/2017;Concepto Asiento  32534;1,21;0;
32534;5700115;Subcuenta  5700115;04/05/2017;Concepto Asiento  32534;570,96;0;
32534;5700120;Subcuenta  5700120;04/05/2017;Concepto Asiento  32534;0;839,75;
32534;5720101;Subcuenta  5720101;04/05/2017;Concepto Asiento  32534;839,75;0;
32534;4300120;Subcuenta  4300120;04/05/2017;Concepto Asiento  32534;0;2.169,45;
32534;5729120;Subcuenta  5729120;04/05/2017;Concepto Asiento  32534;1.557,73;0;
32534;6270003;Subcuenta  6270003;04/05/2017;Concepto Asiento  32534;14,86;0;
32534;5700120;Subcuenta  5700120;04/05/2017;Concepto Asiento  32534;596,86;0;
32534;5700122;Subcuenta  5700122;04/05/2017;Concepto Asiento  32534;0;527,68;
32534;5720101;Subcuenta  5720101;04/05/2017;Concepto Asiento  32534;527,68;0;
32534;4300122;Subcuenta  4300122;04/05/2017;Concepto Asiento  32534;0;1.661,42;
32534;5729122;Subcuenta  5729122;04/05/2017;Concepto Asiento  32534;1.038,06;0;
32534;438001;Subcuenta  438001;04/05/2017;Concepto Asiento  32534;13,2;0;
32534;438001;Subcuenta  438001;04/05/2017;Concepto Asiento  32534;0;44;
32534;6270003;Subcuenta  6270003;04/05/2017;Concepto Asiento  32534;9,33;0;
32534;5700122;Subcuenta  5700122;04/05/2017;Concepto Asiento  32534;644,83;0;
32534;5700125;Subcuenta  5700125;04/05/2017;Concepto Asiento  32534;0;1.648,86;
32534;5721401;Subcuenta  5721401;04/05/2017;Concepto Asiento  32534;1.648,86;0;
32534;4300125;Subcuenta  4300125;04/05/2017;Concepto Asiento  32534;0;2.532,45;
32534;5729125;Subcuenta  5729125;04/05/2017;Concepto Asiento  32534;1.007,07;0;
32534;438001;Subcuenta  438001;04/05/2017;Concepto Asiento  32534;55,8;0;
32534;438001;Subcuenta  438001;04/05/2017;Concepto Asiento  32534;0;72,6;
32534;6270003;Subcuenta  6270003;04/05/2017;Concepto Asiento  32534;3,34;0;
32534;4400001;Subcuenta  4400001;04/05/2017;Concepto Asiento  32534;1;0;
32534;6270002;Subcuenta  6270002;04/05/2017;Concepto Asiento  32534;2,76;0;
32534;5700125;Subcuenta  5700125;04/05/2017;Concepto Asiento  32534;1.535,08;0;
32729;5729115;Subcuenta  5729115;04/05/2017;Concepto Asiento  32729;48,21;0;
32729;5720601;Subcuenta  5720601;04/05/2017;Concepto Asiento  32729;0;48,21;
32825;6290099;Subcuenta  6290099;04/05/2017;Concepto Asiento  32825;30;0;
32825;5720501;Subcuenta  5720501;04/05/2017;Concepto Asiento  32825;0;30;
32854;4650000;Subcuenta  4650000;04/05/2017;Concepto Asiento  32854;26.701,99;0;
32854;5720601;Subcuenta  5720601;04/05/2017;Concepto Asiento  32854;0;26.701,99;
32854;6260004;Subcuenta  6260004;04/05/2017;Concepto Asiento  32854;33,72;0;
32854;5720601;Subcuenta  5720601;04/05/2017;Concepto Asiento  32854;0;33,72;
31964;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31964;0;2,33;
31964;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31964;0;0,23;
31964;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31964;0;819,68;
31964;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31964;0;172,13;
31964;4300031;Subcuenta  4300031;05/05/2017;Concepto Asiento  31964;994,37;0;
31965;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31965;0;11,46;
31965;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31965;0;1,15;
31965;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31965;0;2.657,30;
31965;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31965;0;558,03;
31965;4300125;Subcuenta  4300125;05/05/2017;Concepto Asiento  31965;3.227,94;0;
31966;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31966;0;12;
31966;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31966;0;1,2;
31966;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31966;0;2.090,52;
31966;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31966;0;439;
31966;4300016;Subcuenta  4300016;05/05/2017;Concepto Asiento  31966;2.542,72;0;
31967;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31967;0;6,58;
31967;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31967;0;0,66;
31967;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31967;0;1.258,39;
31967;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31967;0;264,26;
31967;4300018;Subcuenta  4300018;05/05/2017;Concepto Asiento  31967;1.529,89;0;
31968;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31968;0;5,93;
31968;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31968;0;0,59;
31968;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31968;0;1.989,07;
31968;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31968;0;417,71;
31968;4300003;Subcuenta  4300003;05/05/2017;Concepto Asiento  31968;2.413,30;0;
31969;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31969;0;24,27;
31969;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31969;0;2,43;
31969;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31969;0;1.901,63;
31969;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31969;0;399,34;
31969;4300005;Subcuenta  4300005;05/05/2017;Concepto Asiento  31969;2.327,67;0;
31970;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31970;0;18,36;
31970;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31970;0;1,84;
31970;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31970;0;1.570,91;
31970;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31970;0;329,89;
31970;4300006;Subcuenta  4300006;05/05/2017;Concepto Asiento  31970;1.921,00;0;
31971;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31971;0;6,58;
31971;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31971;0;0,66;
31971;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31971;0;2.273,16;
31971;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31971;0;477,37;
31971;4300104;Subcuenta  4300104;05/05/2017;Concepto Asiento  31971;2.757,77;0;
31972;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31972;0;841,86;
31972;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31972;0;176,79;
31972;4300114;Subcuenta  4300114;05/05/2017;Concepto Asiento  31972;1.018,65;0;
31973;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31973;0;1.054,23;
31973;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31973;0;221,39;
31973;4300115;Subcuenta  4300115;05/05/2017;Concepto Asiento  31973;1.275,62;0;
31974;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31974;0;0,9;
31974;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31974;0;0,09;
31974;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31974;0;1.614,82;
31974;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31974;0;339,11;
31974;4300120;Subcuenta  4300120;05/05/2017;Concepto Asiento  31974;1.954,92;0;
31975;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31975;0;1.413,99;
31975;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31975;0;296,94;
31975;4300122;Subcuenta  4300122;05/05/2017;Concepto Asiento  31975;1.710,93;0;
31976;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31976;0;8,06;
31976;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31976;0;0,81;
31976;7000000;Subcuenta  7000000;05/05/2017;Concepto Asiento  31976;0;3.145,77;
31976;4770000;Subcuenta  4770000;05/05/2017;Concepto Asiento  31976;0;660,62;
31976;4300024;Subcuenta  4300024;05/05/2017;Concepto Asiento  31976;3.815,26;0;
32232;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32232;2,33;0;
32232;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32232;0,23;0;
32232;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32232;819,68;0;
32232;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32232;172,13;0;
32232;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32232;0;994,37;
32233;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32233;11,46;0;
32233;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32233;1,15;0;
32233;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32233;2.657,30;0;
32233;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32233;558,03;0;
32233;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32233;0;3.227,94;
32234;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32234;12;0;
32234;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32234;1,2;0;
32234;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32234;2.090,52;0;
32234;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32234;439;0;
32234;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32234;0;2.542,72;
32235;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32235;6,58;0;
32235;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32235;0,66;0;
32235;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32235;1.258,39;0;
32235;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32235;264,26;0;
32235;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32235;0;1.529,89;
32236;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32236;5,93;0;
32236;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32236;0,59;0;
32236;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32236;1.989,07;0;
32236;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32236;417,71;0;
32236;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32236;0;2.413,30;
32237;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32237;24,27;0;
32237;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32237;2,43;0;
32237;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32237;1.901,63;0;
32237;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32237;399,34;0;
32237;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32237;0;2.327,67;
32238;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32238;18,36;0;
32238;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32238;1,84;0;
32238;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32238;1.570,91;0;
32238;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32238;329,89;0;
32238;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32238;0;1.921,00;
32239;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32239;6,58;0;
32239;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32239;0,66;0;
32239;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32239;2.273,16;0;
32239;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32239;477,37;0;
32239;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32239;0;2.757,77;
32240;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32240;841,86;0;
32240;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32240;176,79;0;
32240;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32240;0;1.018,65;
32241;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32241;1.054,23;0;
32241;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32241;221,39;0;
32241;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32241;0;1.275,62;
32242;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32242;0,9;0;
32242;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32242;0,09;0;
32242;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32242;1.614,82;0;
32242;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32242;339,11;0;
32242;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32242;0;1.954,92;
32243;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32243;1.413,99;0;
32243;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32243;296,94;0;
32243;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32243;0;1.710,93;
32244;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32244;8,06;0;
32244;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32244;0,81;0;
32244;6000000;Subcuenta  6000000;05/05/2017;Concepto Asiento  32244;3.145,77;0;
32244;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32244;660,62;0;
32244;4030001;Subcuenta  4030001;05/05/2017;Concepto Asiento  32244;0;3.815,26;
32535;5700003;Subcuenta  5700003;05/05/2017;Concepto Asiento  32535;0;1.539,26;
32535;5721901;Subcuenta  5721901;05/05/2017;Concepto Asiento  32535;1.539,26;0;
32535;4300003;Subcuenta  4300003;05/05/2017;Concepto Asiento  32535;0;2.413,30;
32535;5729003;Subcuenta  5729003;05/05/2017;Concepto Asiento  32535;1.389,83;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;0;108,8;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;18,47;0;
32535;6270002;Subcuenta  6270002;05/05/2017;Concepto Asiento  32535;1,88;0;
32535;5700003;Subcuenta  5700003;05/05/2017;Concepto Asiento  32535;1.111,92;0;
32535;5700005;Subcuenta  5700005;05/05/2017;Concepto Asiento  32535;0;1.936,68;
32535;5720501;Subcuenta  5720501;05/05/2017;Concepto Asiento  32535;1.936,68;0;
32535;4300005;Subcuenta  4300005;05/05/2017;Concepto Asiento  32535;0;2.327,67;
32535;5729005;Subcuenta  5729005;05/05/2017;Concepto Asiento  32535;1.200,07;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;32,42;0;
32535;6270002;Subcuenta  6270002;05/05/2017;Concepto Asiento  32535;5,25;0;
32535;5700005;Subcuenta  5700005;05/05/2017;Concepto Asiento  32535;1.089,93;0;
32535;5700006;Subcuenta  5700006;05/05/2017;Concepto Asiento  32535;0;1.275,60;
32535;5721201;Subcuenta  5721201;05/05/2017;Concepto Asiento  32535;1.275,60;0;
32535;4300006;Subcuenta  4300006;05/05/2017;Concepto Asiento  32535;0;1.921,00;
32535;5729006;Subcuenta  5729006;05/05/2017;Concepto Asiento  32535;980,47;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;7,02;0;
32535;5700006;Subcuenta  5700006;05/05/2017;Concepto Asiento  32535;933,51;0;
32535;5700016;Subcuenta  5700016;05/05/2017;Concepto Asiento  32535;0;1.559,94;
32535;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32535;1.559,94;0;
32535;4300016;Subcuenta  4300016;05/05/2017;Concepto Asiento  32535;0;2.542,72;
32535;5729016;Subcuenta  5729016;05/05/2017;Concepto Asiento  32535;995,15;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;17,65;0;
32535;5700016;Subcuenta  5700016;05/05/2017;Concepto Asiento  32535;1.529,92;0;
32535;5700018;Subcuenta  5700018;05/05/2017;Concepto Asiento  32535;0;1.307,47;
32535;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32535;1.307,47;0;
32535;4300018;Subcuenta  4300018;05/05/2017;Concepto Asiento  32535;0;1.529,89;
32535;5729018;Subcuenta  5729018;05/05/2017;Concepto Asiento  32535;503,74;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;7,56;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;3,69;0;
32535;5700018;Subcuenta  5700018;05/05/2017;Concepto Asiento  32535;1.014,90;0;
32535;5700024;Subcuenta  5700024;05/05/2017;Concepto Asiento  32535;0;2.575,51;
32535;5720301;Subcuenta  5720301;05/05/2017;Concepto Asiento  32535;2.575,51;0;
32535;4300024;Subcuenta  4300024;05/05/2017;Concepto Asiento  32535;0;3.815,26;
32535;5729024;Subcuenta  5729024;05/05/2017;Concepto Asiento  32535;1.570,67;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;50;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;0;123,2;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;5,08;0;
32535;5700024;Subcuenta  5700024;05/05/2017;Concepto Asiento  32535;2.312,71;0;
32535;5700031;Subcuenta  5700031;05/05/2017;Concepto Asiento  32535;0;871,2;
32535;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32535;871,2;0;
32535;4300031;Subcuenta  4300031;05/05/2017;Concepto Asiento  32535;0;994,37;
32535;5729031;Subcuenta  5729031;05/05/2017;Concepto Asiento  32535;78,2;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;0,69;0;
32535;5700031;Subcuenta  5700031;05/05/2017;Concepto Asiento  32535;915,48;0;
32535;5700104;Subcuenta  5700104;05/05/2017;Concepto Asiento  32535;0;922,19;
32535;5720101;Subcuenta  5720101;05/05/2017;Concepto Asiento  32535;922,19;0;
32535;4300104;Subcuenta  4300104;05/05/2017;Concepto Asiento  32535;0;2.757,77;
32535;5729104;Subcuenta  5729104;05/05/2017;Concepto Asiento  32535;1.678,58;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;0;27,67;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;6,34;0;
32535;6270002;Subcuenta  6270002;05/05/2017;Concepto Asiento  32535;1,6;0;
32535;5700104;Subcuenta  5700104;05/05/2017;Concepto Asiento  32535;1.098,92;0;
32535;5700114;Subcuenta  5700114;05/05/2017;Concepto Asiento  32535;0;588,9;
32535;5721901;Subcuenta  5721901;05/05/2017;Concepto Asiento  32535;588,9;0;
32535;4300114;Subcuenta  4300114;05/05/2017;Concepto Asiento  32535;0;1.018,65;
32535;5729114;Subcuenta  5729114;05/05/2017;Concepto Asiento  32535;451,97;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;2,92;0;
32535;5700114;Subcuenta  5700114;05/05/2017;Concepto Asiento  32535;563,76;0;
32535;5700115;Subcuenta  5700115;05/05/2017;Concepto Asiento  32535;0;570,96;
32535;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32535;570,96;0;
32535;4300115;Subcuenta  4300115;05/05/2017;Concepto Asiento  32535;0;1.275,62;
32535;5729115;Subcuenta  5729115;05/05/2017;Concepto Asiento  32535;776,49;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;2;0;
32535;5700115;Subcuenta  5700115;05/05/2017;Concepto Asiento  32535;497,13;0;
32535;5700120;Subcuenta  5700120;05/05/2017;Concepto Asiento  32535;0;596,86;
32535;5720101;Subcuenta  5720101;05/05/2017;Concepto Asiento  32535;596,86;0;
32535;4300120;Subcuenta  4300120;05/05/2017;Concepto Asiento  32535;0;1.954,92;
32535;5729120;Subcuenta  5729120;05/05/2017;Concepto Asiento  32535;1.145,98;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;4,62;0;
32535;5700120;Subcuenta  5700120;05/05/2017;Concepto Asiento  32535;804,32;0;
32535;5700122;Subcuenta  5700122;05/05/2017;Concepto Asiento  32535;0;644,83;
32535;5720101;Subcuenta  5720101;05/05/2017;Concepto Asiento  32535;644,83;0;
32535;4300122;Subcuenta  4300122;05/05/2017;Concepto Asiento  32535;0;1.710,93;
32535;5729122;Subcuenta  5729122;05/05/2017;Concepto Asiento  32535;1.228,91;0;
32535;438001;Subcuenta  438001;05/05/2017;Concepto Asiento  32535;0;23,8;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;5,46;0;
32535;5700122;Subcuenta  5700122;05/05/2017;Concepto Asiento  32535;500,36;0;
32535;5700125;Subcuenta  5700125;05/05/2017;Concepto Asiento  32535;0;1.535,08;
32535;5721401;Subcuenta  5721401;05/05/2017;Concepto Asiento  32535;1.535,08;0;
32535;4300125;Subcuenta  4300125;05/05/2017;Concepto Asiento  32535;0;3.227,94;
32535;5729125;Subcuenta  5729125;05/05/2017;Concepto Asiento  32535;1.617,10;0;
32535;6270003;Subcuenta  6270003;05/05/2017;Concepto Asiento  32535;7,71;0;
32535;6270002;Subcuenta  6270002;05/05/2017;Concepto Asiento  32535;0,98;0;
32535;5700125;Subcuenta  5700125;05/05/2017;Concepto Asiento  32535;1.602,15;0;
32763;6280001;Subcuenta  6280001;05/05/2017;Concepto Asiento  32763;253,01;0;
32763;4720000;Subcuenta  4720000;05/05/2017;Concepto Asiento  32763;53,13;0;
32763;4100032;Subcuenta  4100032;05/05/2017;Concepto Asiento  32763;0;306,14;
32806;6260020;Subcuenta  6260020;05/05/2017;Concepto Asiento  32806;5;0;
32806;5721801;Subcuenta  5721801;05/05/2017;Concepto Asiento  32806;0;5;
32810;4650000;Subcuenta  4650000;05/05/2017;Concepto Asiento  32810;4.894,13;0;
32810;5720101;Subcuenta  5720101;05/05/2017;Concepto Asiento  32810;0;4.894,13;
32826;5720501;Subcuenta  5720501;05/05/2017;Concepto Asiento  32826;0;85,89;
32826;4400013;Subcuenta  4400013;05/05/2017;Concepto Asiento  32826;85,89;0;
32855;4650000;Subcuenta  4650000;05/05/2017;Concepto Asiento  32855;3.424,44;0;
32855;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32855;0;3.424,44;
32855;6260004;Subcuenta  6260004;05/05/2017;Concepto Asiento  32855;5,2;0;
32855;5720601;Subcuenta  5720601;05/05/2017;Concepto Asiento  32855;0;5,2;
31933;5720601;Subcuenta  5720601;06/05/2017;Concepto Asiento  31933;0;14.314,11;
31933;4110401;Subcuenta  4110401;06/05/2017;Concepto Asiento  31933;14.314,11;0;
31933;5720601;Subcuenta  5720601;06/05/2017;Concepto Asiento  31933;0;735,12;
31933;4110401;Subcuenta  4110401;06/05/2017;Concepto Asiento  31933;735,12;0;
31977;7000000;Subcuenta  7000000;06/05/2017;Concepto Asiento  31977;0;11,95;
